filename,language,text,duration
491.txt,cs,"Musíme osvětlit místnost!",0
492.txt,cs,"Petere, pojď!",0
493.txt,cs,"Ne, nikdy mi nebudeš mýt nohy.",0
494.txt,cs,"Nikdy!",0
495.txt,cs,"Teď si neuvědomuješ, co dělám, ale později to pochopíš.",0
496.txt,cs,"Pokud tě neumyju, nemáš se mnou žádnou roli.",0
497.txt,cs,"Pak, Pane, nejen nohy, ale i ruce a hlava!",0
498.txt,cs,"Ti, kdož se koupali, potřebují jen umýt nohy, celé jejich tělo je čisté.",0
499.txt,cs,"Taky ti chci umýt nohy.",0
500.txt,cs,"Ne, to nemůžeš!",0
501.txt,cs,"Jsem sluha.",0
502.txt,cs,"To já bych ti měl mýt nohy.",0
503.txt,cs,"Uvědomuješ si, co jsem pro tebe udělal?",0
504.txt,cs,"Nazýváte mě učitelem a Pánem, a to je to, co jsem.",0
505.txt,cs,"Nyní, když jsem já, váš Pán a učitel, umyl jsem vaše nohy, i vy byste měli mýt nohy jeden druhému.",0
506.txt,cs,"Za mnou!",0
507.txt,cs,"Dal jsem vám příklad, že byste měl udělat to, co jsem udělal já pro vás.",0
508.txt,cs,"Pravím vám, že žádný služebník není větší než jeho pán, ani posel větší než ten, který ho poslal.",0
509.txt,cs,"Ježíši, proč jsi najednou tak smutná?",0
510.txt,cs,"Opravdu, jeden z vás mě zradí.",0
511.txt,cs,"Kdo je to?",0
512.txt,cs,"O kom to mluví?",0
513.txt,cs,"Dychtivě jsem toužil sníst s tebou tento Pesach, než budu trpět.",0
514.txt,cs,"Neboť pravím vám, že už ho nebudu jísti, dokud nenalezne naplnění v království Božím.",0
515.txt,cs,"Tohle je moje tělo, které ti bylo dáno.",0
516.txt,cs,"Vezmi si to a poděl se o to.",0
517.txt,cs,"Udělej to na mou památku.",0
518.txt,cs,"Říkám vám, že nebudu pít z tohoto ovoce révy od nynějška až do toho dne, kdy ji s vámi vypiju novou v království mého Otce.",0
519.txt,cs,"Tento kalich je nová smlouva v mé krvi, která se vylila pro vás.",0
520.txt,cs,"A ještě něco ti chci říct. Nehádej se o tom, kdo je nejlepší!",0
521.txt,cs,"Místo toho by ten největší z vás měl být jako ten nejmladší.",0
522.txt,cs,"A ten, který vládne jako ten, který slouží.",0
523.txt,cs,"Nebo kdo větší jest, ten, kterýž jest u stolu, aneb ten, kterýž slouží?",0
524.txt,cs,"Ale já jsem mezi vámi jako ten, kdo slouží.",0
525.txt,cs,"Vy jste ti, kteří stáli při mně v mých zkouškách.",0
526.txt,cs,"A svěřuji vám království, tak jako mi ho dal můj Otec, abyste jedli a pili u mého stolu v mém království a seděli na trůnech, soudíce dvanáct kmenů Izraelských.",0
527.txt,cs,"Jidáši!",0
528.txt,cs,"Co se chystáš udělat, udělej rychle.",0
529.txt,cs,"Pane.",0
530.txt,cs,"Jsem připraven jít s tebou do vězení a zemřít.",0
531.txt,cs,"Opravdu vám říkám, dnes - ano, dnes - než kohout dvakrát zakokrhá, vy sám se mě třikrát zřeknete.",0
532.txt,cs,"I kdybych s tebou musela zemřít, nikdy se tě nezříkám.",0
533.txt,cs,"Kam půjdeme?",0
534.txt,cs,"Do Getsemanské zahrady.",0
535.txt,cs,"Na Olivovou horu.",0
536.txt,cs,"Pane, nauč nás modlit se, stejně jako Jan učil své učedníky.",0
537.txt,cs,"Když se modlíte, řekněte. Otče, posvěť se jméno tvé, přijď království tvé!",0
538.txt,cs,"Boží modlitba v aramejštině",0
539.txt,cs,"Mám rád Ježíše Nazaretského.",0
540.txt,cs,"Za mnou! Řekl.",0
541.txt,cs,"Za ním",0
542.txt,cs,"Ale kde?",0
543.txt,cs,"Můžu vůbec?",0
544.txt,cs,"Chci ho sledovat.",0
545.txt,cs,"Díky bohu, Našel jsem tě.",0
546.txt,cs,"Kvůli tobě jsem musela opustit stádo a hledala jsem tě hodně dlouho.",0
547.txt,cs,"Ale stálo to za to, mladý jehňátko.",0
548.txt,cs,"Teď se rychle vraťme ke stádu.",0
549.txt,cs,"Lidé se blíží.",0
550.txt,cs,"Co dělají dnes večer tady v Garden Getsemane?",0
551.txt,cs,"Otče!",0
552.txt,cs,"Otče, jsi-li ochoten, vezmi tento kalich ode mne, ale ne mou vůli, ale tvá budiž vykonána.",0
553.txt,cs,"Přišel jsem od Otce a vstoupil do světa, nyní opouštím svět a vracím se k Otci.",0
554.txt,cs,"Otče můj, není-li možné, aby tento kalich byl odebrán, dokud ho nevypiju, nechť je vůle tvá.",0
555.txt,cs,"Za mnou!",0
556.txt,cs,"Proč spíš?",0
557.txt,cs,"Vstaň a modli se, abys neupadl v pokušení!",0
558.txt,cs,"Pokušení!",0
559.txt,cs,"Jidášova zrada?",0
560.txt,cs,"Peterova trojitá disownment?",0
561.txt,cs,"Pokušení: Zkoušet něco, co znám, je zakázáno.",0
562.txt,cs,"Pokušení: Dělat něco, co není dovoleno.",0
563.txt,cs,"Pokušení: Pracovat proti dobru - postavit se mu.",0
564.txt,cs,"Řekl, že za mnou, když věděl, že všechno sleduju, schované, mimo dohled.",0
565.txt,cs,"A já ho sledoval.",0
566.txt,cs,"Ježíš potil krev.",0
567.txt,cs,"Krev!",0
568.txt,cs,"Tak se bál mučení a tvrdého trestu.",0
569.txt,cs,"Přesto se nechal chytit, vědomě a ze svobodné vůle.",0
570.txt,cs,"Znal verdikt z příštího dne.",0
571.txt,cs,"A co jeho učedníci?",0
572.txt,cs,"Všichni utekli.",0
573.txt,cs,"Třicet stříbrných mi je dal na stůl.",0
574.txt,cs,"30",0
575.txt,cs,"30",0
576.txt,cs,"Třicet!",0
577.txt,cs,"Ne deset",0
578.txt,cs,"Ne dvacet",0
579.txt,cs,"Třicet za jedno lano.",0
580.txt,cs,"Je to opravdu silné lano, ale třicet",0
581.txt,cs,"Co s tím mám dělat?",0
582.txt,cs,"Možná se podělíme",0
583.txt,cs,"S tebou, tebou a tebou",0
584.txt,cs,"Nebo ho promarnit",0
585.txt,cs,"Dovolená",0
586.txt,cs,"Nový vůz",0
587.txt,cs,"S koněm",0
588.txt,cs,"Nebo možná dva, čtyři nebo šest",0
589.txt,cs,"Nový vůz se střechou",0
590.txt,cs,"Právě jsem si uvědomil, jak neklidná jsem kvůli množství peněz.",0
591.txt,cs,"Ale proč člověk najednou myslí tak divně?",0
592.txt,cs,"A proč se cítím tak roztržitý a závislý na mammonech?",0
593.txt,cs,"Jidáši, zbláznil ses?",0
594.txt,cs,"Jidáši, co jsi nám to udělal?",0
595.txt,cs,"Zradil jsi Ježíše.",0
596.txt,cs,"A teď utíkej od nás, svých přátel.",0
597.txt,cs,"Asi víš, že to bylo špatné.",0
598.txt,cs,"Ale nikdo není bez omylu.",0
599.txt,cs,"Jsme Ježíšovi přátelé.",0
600.txt,cs,"Nemůžeš od toho jen tak utéct",0
601.txt,cs,"Neposlouchal jsi ho?",0
602.txt,cs,"Pro mě byla jeho slova taky někdy nepochopitelná.",0
603.txt,cs,"Ale stejně jsem poslouchal a snažil se to pochopit.",0
604.txt,cs,"Ale odpustí ti, nebo už to udělal.",0
605.txt,cs,"Ctihodný zástupce našeho slavného římského císaře!",0
606.txt,cs,"Jsem unavená.",0
607.txt,cs,"Nemůže to počkat?",0
608.txt,cs,"Kdyby nebyl tak hrozný zločinec, nerušili bychom vás tak brzy, ale potrestali bychom ho podle našeho zákona.",0
609.txt,cs,"Z jakého zločinu ho obviňujete?",0
610.txt,cs,"Porušil naše zákony různými způsoby.",0
611.txt,cs,"Proč by mě to mělo zajímat?",0
612.txt,cs,"Vezměte si ho sami a souďte ho podle vlastních zákonů.",0
613.txt,cs,"Velká rada chce jeho smrt.",0
614.txt,cs,"Smrt?",0
615.txt,cs,"Nyní jsme přišli k vám, který je jediný, kdo má právo ho odsoudit k smrti.",0
616.txt,cs,"Co vůbec udělal?",0
617.txt,cs,"Musí zemřít!",0
618.txt,cs,"Zemřít?",0
619.txt,cs,"Který zákon porušil?",0
620.txt,cs,"Máme zákon, který říká, že ten, kdo si říká Syn Boží, musí zemřít.",0
621.txt,cs,"Slyšeli jsme rouhání přímo z jeho úst.",0
622.txt,cs,"Rouhání!",0
623.txt,cs,"Nemáš něco lepšího?",0
624.txt,cs,"Není vinen natolik, že předstírá, že je králem Izraele?",0
625.txt,cs,"Podněcuje lid, aby se postavil císaři!",0
626.txt,cs,"Slyšíš, z čeho tě obviňují?",0
627.txt,cs,"Co říkáš?",0
628.txt,cs,"Hele, on mlčí.",0
629.txt,cs,"On to nepopírá.",0
630.txt,cs,"Je zticha a proto uznává svůj zločin.",0
631.txt,cs,"Odsuďte ho!",0
632.txt,cs,"Slyšíte jejich stížnosti?",0
633.txt,cs,"Jak odpovíte?",0
634.txt,cs,"Copak nevíš, že mám moc rozhodnout, jestli tě ukřižovat nebo osvobodit?",0
635.txt,cs,"Neměl bys žádnou moc, kdyby ti nebyla dána shora.",0
636.txt,cs,"Jsi král Židů?",0
637.txt,cs,"Je to tvůj vlastní nápad, nebo s tebou ostatní mluvili o mně?",0
638.txt,cs,"Jsem Žid?",0
639.txt,cs,"Tvůj vlastní lid a hlavní kněží mi tě předali.",0
640.txt,cs,"Obviňují tě z toho, že se nazýváš králem Židů.",0
641.txt,cs,"Mé království není z tohoto světa",0
642.txt,cs,"Kdyby ano, moji sluhové by bojovali, aby zabránili mému zatčení židovskými vůdci, ale teď je mé království z jiného místa.",0
643.txt,cs,"Tak to jsi král!",0
644.txt,cs,"Kde je tvé království?",0
645.txt,cs,"Říkáš, že jsem král.",0
646.txt,cs,"Ve skutečnosti, důvod, proč jsem se narodil a přišel na svět je svědčit o pravdě.",0
647.txt,cs,"Všichni na straně pravdy mě poslouchají.",0
648.txt,cs,"Co je pravda?",0
649.txt,cs,"O jaké pravdě v Jeruzalémě rozhoduji!",0
650.txt,cs,"Kaifáši, nechám ho zbičovat.",0
651.txt,cs,"To by z něj mělo vymlátit šílenství",0
652.txt,cs,"Zmlať ho!",0
653.txt,cs,"Má lásko, počkej!",0
654.txt,cs,"Co chceš?",0
655.txt,cs,"Prosím tě.",0
656.txt,cs,"S tím nevinným mužem nemám nic společného.",0
657.txt,cs,"Protože jsem dnes hodně trpěl ve snu kvůli němu.",0
658.txt,cs,"Chtějí jeho smrt.",0
659.txt,cs,"Je bičován.",0
660.txt,cs,"To ho změní jako všechny ostatní.",0
661.txt,cs,"Co zlého udělal?",0
662.txt,cs,"Kéž bych to věděl.",0
663.txt,cs,"Říká se, že se rouhá.",0
664.txt,cs,"Přestaň s tím bičováním, lásko, přestaň!",0
665.txt,cs,"Je to někdo velmi výjimečný.",0
666.txt,cs,"To stačí!",0
667.txt,cs,"Řekl jsem dost!",0
668.txt,cs,"Zbláznil ses?",0
669.txt,cs,"Řekl jsem bič ho, ne",0
670.txt,cs,"Musím se vždycky vypořádat s imbecily?",0
671.txt,cs,"Dej mu plášť.",0
672.txt,cs,"Koruna.",0
673.txt,cs,"Teď jsi král.",0
674.txt,cs,"V těch šatech tak vypadáš.",0
675.txt,cs,"Vezměte svého vězně zpátky.",0
676.txt,cs,"Neodsoudím ho k smrti.",0
677.txt,cs,"Ženo, pojď.",0
678.txt,cs,"Není to velezrada nazývat se králem v provincii císaře?",0
679.txt,cs,"Nezaslouží si za to smrt?",0
680.txt,cs,"Ano, musí zemřít!",0
681.txt,cs,"Není vinen tak, že způsobil rozruch celé zemi, do Jeruzaléma?",0
682.txt,cs,"Požadujeme jeho smrt.",0
683.txt,cs,"Veřejně a vědomě si vysmívá Boha.",0
684.txt,cs,"A to se trestá smrtí.",0
685.txt,cs,"Kaifáši, proč?",0
686.txt,cs,"Podívej, Nicodemus a jeho následovníci!",0
687.txt,cs,"Směšné!",0
688.txt,cs,"Bratři, neposlouchejte je.",0
689.txt,cs,"Už popravili jiné proroky.",0
690.txt,cs,"Jste moudří a říkáte si učenci.",0
691.txt,cs,"Jste však také zaslepeni nenávistí, závistí a záští.",0
692.txt,cs,"Neposlouchej ho!",0
693.txt,cs,"Nenechte se zmást!",0
694.txt,cs,"Poslouchej svého velekněze, Kaifáši!",0
695.txt,cs,"Pochválen buď Abrahamův syn!",0
696.txt,cs,"Zachraňte naše lidi před neštěstím a zničením.",0
697.txt,cs,"Ukřižuj ho!",0
698.txt,cs,"Musí zemřít!",0
699.txt,cs,"Slyšíš jejich křik?",0
700.txt,cs,"Víš, co to znamená?",0
701.txt,cs,"Ale je běžné někoho propustit z vězení na velké slavnosti.",0
702.txt,cs,"Takže chceš, abych toho krále propustil, Ježíši?",0
703.txt,cs,"Ne, on ne! On ne!",0
704.txt,cs,"Propusťte Ježíše!",0
705.txt,cs,"Kdo jiný?",0
706.txt,cs,"Barabáši!",0
707.txt,cs,"Barabáši!",0
708.txt,cs,"Ježíši!",0
709.txt,cs,"Ježíši!",0
710.txt,cs,"Barabáši?",0
711.txt,cs,"Ale je to vrah",0
712.txt,cs,"Jaký zločin spáchal Ježíš?",0
713.txt,cs,"Co?",0
714.txt,cs,"Je to falešný prorok.",0
715.txt,cs,"Říká si Mesiáš.",0
716.txt,cs,"Pilate, dej nám Barabáše!",0
717.txt,cs,"A co Ježíš?",0
718.txt,cs,"Ukřižuj ho, ukřižuj ho!",0
719.txt,cs,"Poslouchejte, prokuratore, lidé chtějí jeho smrt!",0
720.txt,cs,"Chceš, abych ukřižoval tvého Mesiáše?",0
721.txt,cs,"Jinak nejsi císařův přítel!",0
722.txt,cs,"Ctihodný prokuratore, proč tak váháte učinit verdikt?",0
723.txt,cs,"Není to tak dávno, co jste měl asi sto lidí, kteří protestovali proti císaři, ubiti k smrti vojáky bez soudního procesu",0
724.txt,cs,"A teď zaváháš?",0
725.txt,cs,"Tak budiž!",0
726.txt,cs,"Jsem nevinný z krve tohoto muže.",0
727.txt,cs,"Je to tvoje zodpovědnost!",0
728.txt,cs,"Tak ho ukřižuj!",0
729.txt,cs,"Jak krutý může člověk být k jinému?",0
730.txt,cs,"Prožil pro nás takové mučení, oni mu zlomili tělo, zranění po zranění.",0
731.txt,cs,"Ale nemohli porušit jeho vůli.",0
732.txt,cs,"Až do konce jeho poselství byla láska.",0
733.txt,cs,"Chtěla jsem mu pomoct, ale jak?",0
734.txt,cs,"Jeho oči, čisté a krásné, říkali. Následujte mě, Piláta Pontiuse, mého manžela a dobrého otce, nechtěli jeho smrt.",0
735.txt,cs,"Ne!",0
736.txt,cs,"Ale ti zatracení lidé, kteří nevěřili, že je náš Spasitel, vyhrožovali mému manželovi.",0
737.txt,cs,"Musel velet svému ukřižování",0
738.txt,cs,"Musel!",0
739.txt,cs,"Musel!",0
740.txt,cs,"Ježíš byl jako beránek, který vedl na porážku.",0
741.txt,cs,"Taky jsem chtěl jet do Golgoty!",0
742.txt,cs,"Ale ropník mě odmítl vzít.",0
743.txt,cs,"Nikdo by mě nepoznal. Měl jsem šálu.",0
744.txt,cs,"Říkám ti. Nemůžu tě vzít!",0
745.txt,cs,"Prosím, vezmi mě s sebou!",0
746.txt,cs,"Ne, nechci.",0
747.txt,cs,"Ani nechápu, proč musí být ukřižován.",0
748.txt,cs,"Nepostavil se jim.",0
749.txt,cs,"Obviňují ho z rouhání.",0
750.txt,cs,"On vysvětluje a interpretuje scénáře a zákony vašich předků.",0
751.txt,cs,"Z toho ho obviňují.",0
752.txt,cs,"Zpřístupňuje věci známé ze starých časů novým způsobem.",0
753.txt,cs,"Míchá staré s novými?",0
754.txt,cs,"Pak mě nepřekvapuje, že mu vyhrožují.",0
755.txt,cs,"Bojí se a brání se.",0
756.txt,cs,"Vědí, že pokud nebudou držet staré, hodně bezpečných a stabilních věcí zmizí.",0
757.txt,cs,"Bojí se novinek.",0
758.txt,cs,"Jedu do Golgoty!",0
759.txt,cs,"Vezmi mě s sebou!",0
760.txt,cs,"To je zakázáno.",0
761.txt,cs,"Ne.",0
762.txt,cs,"Prosím!",0
763.txt,cs,"Ale ženská, jsi, že jo?",0
764.txt,cs,"Jsi žena Pontiuse Piláta!",0
765.txt,cs,"Já vím.",0
766.txt,cs,"Prosím!",0
767.txt,cs,"Nemůžu.",0
768.txt,cs,"No tak, pohyb!",0
769.txt,cs,"nebo chceš, abych tě nesl?",0
770.txt,cs,"Ha, ha, ha, nést!",0
771.txt,cs,"Pospěš si, ženská, a pak odejdi!",0
772.txt,cs,"Za mnou!",0
773.txt,cs,"No tak, sakra!",0
774.txt,cs,"Idiote, proč padáš?",0
775.txt,cs,"Vstaňte a pokračujte!",0
776.txt,cs,"Hej, chlape!",0
777.txt,cs,"Ty tam vzadu.",0
778.txt,cs,"Pojď a pomoz mu nést kříž!",0
779.txt,cs,"Já?",0
780.txt,cs,"Ale proč já?",0
781.txt,cs,"Neptej se.",0
782.txt,cs,"Je to rozkaz!",0
783.txt,cs,"Veronico",0
784.txt,cs,"Veronico",0
785.txt,cs,"Veronico, co se děje?",0
786.txt,cs,"Nikdy jsem k němu nebyl tak blízko, jeho tvář je zraněná, ale není tam nenávist",0
787.txt,cs,"Za mnou!",0
788.txt,cs,"Za mnou!",0
789.txt,cs,"On je opravdu Syn Boží.",0
790.txt,cs,"Ano.",0
791.txt,cs,"On je opravdu Syn Boží!",0
792.txt,cs,"Veronico, no tak!",0
793.txt,cs,"Ale proč?",0
794.txt,cs,"Veronica, která pomáhá nést kříž, je můj strýc Simon z Cyrene!",0
795.txt,cs,"Taky jsem mu pomohl, ale pak mě vojáci vyhnali.",0
796.txt,cs,"Co se děje?",0
797.txt,cs,"Nic nevidím!",0
798.txt,cs,"Sedni si mi na ramena, budeš mít lepší výhled a řekni nám, co vidíš.",0
799.txt,cs,"Kříž je na zemi.",0
800.txt,cs,"Teď vojáci strhají oblečení z jeho těla.",0
801.txt,cs,"A teď ho hodí na zem",0
802.txt,cs,"Dva vojáci bojují o jeho oblečení.",0
803.txt,cs,"Jeho oblečení?",0
804.txt,cs,"Jak bylo předpovězeno.",0
805.txt,cs,"Rozdělili mezi sebe roucho jeho a házeli losy na roucho jeho.",0
806.txt,cs,"Voják má v ruce velké hřebíky.",0
807.txt,cs,"Jsou obrovské!",0
808.txt,cs,"A teď, oh ne",0
809.txt,cs,"To není nic pro tvoje oči.",0
810.txt,cs,"Radši se vrať dolů.",0
811.txt,cs,"A nahoře je nápis.",0
812.txt,cs,"Nevím, co je na něm napsáno.",0
813.txt,cs,"Pravděpodobně jeho jméno.",0
814.txt,cs,"Sláva tobě, králi Židů.",0
815.txt,cs,"Přestaň se mu posmívat.",0
816.txt,cs,"Jsme banditi a zasloužíme si trest.",0
817.txt,cs,"On ne.",0
818.txt,cs,"Hej, ty králi!",0
819.txt,cs,"Slezte z kříže a pomozte nám!",0
820.txt,cs,"Eli, Eli, Lema Sabachthani.",0
821.txt,cs,"Volá Elijaha!",0
822.txt,cs,"Ani Elijah tě teď nemůže zachránit.",0
823.txt,cs,"Můj Bože, můj Bože, proč jsi mě opustil?",0
824.txt,cs,"Zachránil ostatní, ale nemůže zachránit sebe!",0
825.txt,cs,"Je to král Izraele!",0
826.txt,cs,"Ať sestoupí z kříže a my mu uvěříme.",0
827.txt,cs,"Ty, který chceš zničit chrám a postavit ho za tři dny, zachraň se!",0
828.txt,cs,"Slezte z kříže, jste-li Syn Boží!",0
829.txt,cs,"Otče, odpusť jim",0
830.txt,cs,"Jestli jsi opravdu ztělesněný Syn Boží",0
831.txt,cs,"Ježíši, vzpomeň si na mě, až přijdeš do svého království.",0
832.txt,cs,"Opravdu ti říkám, že dnes budeš se mnou v ráji.",0
833.txt,cs,"Johne, tvoje matka taky!",0
834.txt,cs,"Ženská, tvůj syn taky.",0
835.txt,cs,"Mám žízeň!",0
836.txt,cs,"Tady máš!",0
837.txt,cs,"Je konec!",0
838.txt,cs,"Jistě to byl Syn Boží!",0
839.txt,cs,"Otče, do tvých rukou odevzdávám svého ducha.",0
840.txt,cs,"Centurion, když viděl, co se stalo, chválil Boha a řekl. Jistě to byl spravedlivý muž.",0
841.txt,cs,"A když všecken lid, kterýž se shromáždil, aby byl svědkem tohoto vidění, uzřel, co se stalo, zbili prsa svá a odešli.",0
842.txt,cs,"Ale všichni, kdo ho znali, stáli na dálku",0
843.txt,cs,"Byl tu muž jménem Josef, člen Rady, dobrý a čestný muž, který nesouhlasil s jejich rozhodnutím a činy.",0
844.txt,cs,"Pochází z židovského města Arimathea.",0
845.txt,cs,"Šel za Pilátem a požádal o Ježíšovo tělo.",0
846.txt,cs,"A pak vzali jeho tělo z kříže a pohřbili ho.",0
847.txt,cs,"Když jsem stála pod křížem, viděla jsem Mary, jeho matku.",0
848.txt,cs,"Byla s ním celou dobu a vydržela to. Tak silná, milující, dobrá matka.",0
849.txt,cs,"Její ústa nic neříkala, ale její srdce řeklo všechno.",0
850.txt,cs,"Pohleďte na služebnici Páně. Ať se mi to stane podle tvého slova.",0
851.txt,cs,"Ano, tohle všechno změnilo celý můj život.",0
852.txt,cs,"Jsem šťastný a vděčný, že tě Ježíš poslal, abys mě našel.",0
853.txt,cs,"Moje stádo se živí před městskou branou.",0
854.txt,cs,"Nechci to nechat tak dlouho.",0
855.txt,cs,"Mír s tebou!",0
856.txt,cs,"Počkej!",0
857.txt,cs,"Mír s tebou!",0
858.txt,cs,"Nechci chodit sama městem.",0
859.txt,cs,"Přidám se k vám.",0
860.txt,cs,"Paule, něco ti ukážu.",0
861.txt,cs,"Ženská, byla jsi velmi tichá.",0
862.txt,cs,"Potkal jsi i Ježíše?",0
863.txt,cs,"Ano. Když trpěl na kříži, byl jsem mu blízký, dokud nezemřel.",0
864.txt,cs,"I když se mu vojáci posmívali a bili ho, v jeho očích byla láska.",0
865.txt,cs,"Ukřižování bylo nejhorší.",0
866.txt,cs,"Proč si o tom nepromluvíš?",0
867.txt,cs,"Byl jsem vyděšený, když jsi sem přišla.",0
868.txt,cs,"Proč?",0
869.txt,cs,"Protože tě znám.",0
870.txt,cs,"Už jsme se potkali.",0
871.txt,cs,"Když jste měli mladého jáhna Stephena zhuleného.",0
872.txt,cs,"Zaslechl jsem tvůj rozkaz, Saule!",0
873.txt,cs,"Už nejsem ten Saul, kterého jsi znal.",0
874.txt,cs,"Ježíš mě změnil.",0
875.txt,cs,"Já konvertoval. Otevřel mi oči a ukázal mi novou cestu, kterou teď následuji.",0
876.txt,cs,"Jdi a buď pokřtěn a dej vědět celému světu.",0
877.txt,cs,"Vezmi si tuto látku, tento zázrak, který Ježíš zanechal, je naživu!",0
878.txt,cs,"Ježíš mezi námi žil jako člověk a obětoval se.",0
879.txt,cs,"Ženská, jak se jmenuješ?",0
880.txt,cs,"Veronico.",0
881.txt,cs,"Paule, odpouštím ti z hloubi svého srdce.",0
882.txt,cs,"Co mi odpouštíš?",0
883.txt,cs,"Stephen byl můj nejmladší bratr, mír s tebou, navždy.",0
884.txt,cs,"Neuvěřitelné..",0
885.txt,cs,"ne, ne",0
886.txt,cs,"to není možné",0
887.txt,cs,"Tomu nevěřím!",0
888.txt,cs,"Thomasi, co se děje?",0
889.txt,cs,"Tomu nevěřím!",0
890.txt,cs,"Čemu nevěříš?",0
891.txt,cs,"Že Ježíš žije a hrobka je prázdná.",0
892.txt,cs,"Chtěli jsme zbalzamovat jeho tělo, ale hrobka byla prázdná.",0
893.txt,cs,"Hrobka byla otevřená.",0
894.txt,cs,"Těžký kámen se válel stranou.",0
895.txt,cs,"Tomu nevěřím!",0
896.txt,cs,"Byly tam jen šaty, ve kterých byl zabalený.",0
897.txt,cs,"Anděl.",0
898.txt,cs,"Sněhově bílý anděl.",0
899.txt,cs,"Tomu nevěřím!",0
900.txt,cs,"Zajímalo ho to. Proč hledáte živé mezi mrtvými?",0
901.txt,cs,"A pak řekl, že tam Ježíš není, vstal.",0
902.txt,cs,"Risen, jak? Ptal jsem se sám sebe.",0
903.txt,cs,"Tomu nevěřím!",0
904.txt,cs,"Anděl odpověděl. Vzpomeň si, jak ti to řekl, když byl ještě s tebou v Galileji. Syn člověka musí být vydán do rukou hříšníků",0
905.txt,cs,"být ukřižován",0
906.txt,cs,"a třetího dne vzkříšeni budou.",0
